Requested report - WIN WAVES
ORGANIZATION ID = 21FLPDEM WBID = 1558F | 1558G | 1558H | 1558I | 1558IA ACTIVITY START DATE TIME =  FROM:  01/01/2015 TO:   DEP ANALYTE GROUP = Biological DEP ANALYTE NAME - UNIT = Chlorophyll a- uncorrected - ug/L | Chlorophyll a- corrected - ug/L
Report Run on JUNE 13, 2025 The data you are accessing are from the WIN Warehouse.  The WIN Warehouse is refreshed on a weekly basis with new data that are submitted to WIN.  The refresh process occurs on the weekend; data uploaded to WIN through each Friday are available in the WIN Warehouse by the following Monday.  WIN replaces Florida STORET as an active data repository.  Florida STORET data are accessible through STORET Public Access (SPA). The following data met your selection criteria
"Organization ID"|"Monitoring Location ID"|"DEP Latitude"|"DEP Longitude"|"WBID"|"Activity ID"|"Activity Type"|"Activity Start Date Time"|"Matrix"|"Sample Collection Type"|"Sampling Agency Name"|"Activity Depth"|"Activity Depth Unit"|"Activity Top Depth"|"Activity Bottom Depth"|"Activity Depth Top Bottom Unit"|"DEP Result ID"|"DEP Analyte Name"|"DEP Result Value Number"|"DEP Result Value Text"|"DEP Result Unit"|"DEP MDL"|"DEP PQL"|"Value Qualifier"|"Sample Fraction"|"Lab ID"|"Result Comments"|"Audit Censored Decisions"
"21FLPDEM"|"E4-A-20-04"|"27.890959988"|"-82.62509"|"1558G"|"E4A2041155S"|"Sample"|"06/16/2020 11:55:00"|"AQUEOUS-Surface Water"|"Direct Grab"|"PINELLAS COUNTY ENVIRONMENTAL MANAGEMENT"|"0.2"|"m"|""|""|""|"7489091"|"Chlorophyll a- uncorrected"|"10.2"|""|"ug/L"|"0.5"|"0.5"|""|"Total"|"E54357"|"seagrass debris, fine whte particles, brown particles and film"|""
"21FLPDEM"|"E4-B-20-03"|"27.891669988"|"-82.61506"|"1558G"|"E4B2031027S"|"Sample"|"05/05/2020 10:27:00"|"AQUEOUS-Surface Water"|"Direct Grab"|"PINELLAS COUNTY ENVIRONMENTAL MANAGEMENT"|"0.2"|"m"|""|""|""|"7205653"|"Chlorophyll a- corrected"|"4.1"|""|"ug/L"|"0.5"|"0.5"|""|"Total"|"E54357"|"analytical batch ID reported for method batch ID by EMD per PCUL"|""
"21FLPDEM"|"E1-D-20-03"|"28.015379988"|"-82.66891"|"1558IA"|"E1D2031116S"|"Sample"|"05/07/2020 11:16:00"|"AQUEOUS-Surface Water"|"Direct Grab"|"PINELLAS COUNTY ENVIRONMENTAL MANAGEMENT"|"0.2"|"m"|""|""|""|"7205667"|"Chlorophyll a- uncorrected"|"16.2"|""|"ug/L"|"0.5"|"0.5"|""|"Total"|"E54357"|"analytical batch ID reported for method batch ID by EMD per PCUL"|""
"21FLPDEM"|"E3-B-20-04"|"27.930009988"|"-82.65183"|"1558H"|"E3B2040942S"|"Sample"|"06/16/2020 09:42:00"|"AQUEOUS-Surface Water"|"Direct Grab"|"PINELLAS COUNTY ENVIRONMENTAL MANAGEMENT"|"0.2"|"m"|""|""|""|"7489369"|"Chlorophyll a- uncorrected"|"12.4"|""|"ug/L"|"0.5"|"0.5"|""|"Total"|"E54357"|"white particles, viscous, slight particle film"|""
"21FLPDEM"|"E2-D-20-03"|"27.961039988"|"-82.6916"|"1558H"|"E2D2031035S"|"Sample"|"05/07/2020 10:35:00"|"AQUEOUS-Surface Water"|"Direct Grab"|"PINELLAS COUNTY ENVIRONMENTAL MANAGEMENT"|"0.2"|"m"|""|""|""|"7204797"|"Chlorophyll a- corrected"|"24.7"|""|"ug/L"|"0.5"|"0.5"|""|"Total"|"E54357"|"analytical batch ID reported for method batch ID by EMD per PCUL"|""
"21FLPDEM"|"E1-D-20-03"|"28.015379988"|"-82.66891"|"1558IA"|"E1D2031116S"|"Sample"|"05/07/2020 11:16:00"|"AQUEOUS-Surface Water"|"Direct Grab"|"PINELLAS COUNTY ENVIRONMENTAL MANAGEMENT"|"0.2"|"m"|""|""|""|"7205310"|"Chlorophyll a- corrected"|"14.5"|""|"ug/L"|"0.5"|"0.5"|""|"Total"|"E54357"|"analytical batch ID reported for method batch ID by EMD per PCUL"|""
"21FLPDEM"|"E3-B-20-04"|"27.930009988"|"-82.65183"|"1558H"|"E3B2040942S"|"Sample"|"06/16/2020 09:42:00"|"AQUEOUS-Surface Water"|"Direct Grab"|"PINELLAS COUNTY ENVIRONMENTAL MANAGEMENT"|"0.2"|"m"|""|""|""|"7489129"|"Chlorophyll a- corrected"|"11.6"|""|"ug/L"|"0.5"|"0.5"|""|"Total"|"E54357"|"white particles, viscous, slight particle film"|""
"21FLPDEM"|"E2-B-20-04"|"27.947229988"|"-82.72296"|"1558H"|"E2B2041017S"|"Sample"|"06/15/2020 10:17:00"|"AQUEOUS-Surface Water"|"Direct Grab"|"PINELLAS COUNTY ENVIRONMENTAL MANAGEMENT"|"0.2"|"m"|""|""|""|"7490048"|"Chlorophyll a- uncorrected"|"15.5"|""|"ug/L"|"0.5"|"0.5"|""|"Total"|"E54357"|""|""
"21FLPDEM"|"E4-D-20-04"|"27.891179988"|"-82.62391"|"1558G"|"E4D2041139S"|"Sample"|"06/16/2020 11:39:00"|"AQUEOUS-Surface Water"|"Direct Grab"|"PINELLAS COUNTY ENVIRONMENTAL MANAGEMENT"|"0.2"|"m"|""|""|""|"7489771"|"Chlorophyll a- corrected"|"7.5"|""|"ug/L"|"0.5"|"0.5"|""|"Total"|"E54357"|""|""
"21FLPDEM"|"E5-C-20-04"|"27.848299988"|"-82.59835"|"1558F"|"E5C2041119S"|"Sample"|"06/24/2020 11:19:00"|"AQUEOUS-Surface Water"|"Direct Grab"|"PINELLAS COUNTY ENVIRONMENTAL MANAGEMENT"|"0.2"|"m"|""|""|""|"7489386"|"Chlorophyll a- corrected"|"11.2"|""|"ug/L"|"0.5"|"0.5"|""|"Total"|"E54357"|""|""
"21FLPDEM"|"E4-B-20-03"|"27.891669988"|"-82.61506"|"1558G"|"E4B2031027S"|"Sample"|"05/05/2020 10:27:00"|"AQUEOUS-Surface Water"|"Direct Grab"|"PINELLAS COUNTY ENVIRONMENTAL MANAGEMENT"|"0.2"|"m"|""|""|""|"7204812"|"Chlorophyll a- uncorrected"|"4.2"|""|"ug/L"|"0.5"|"0.5"|""|"Total"|"E54357"|"analytical batch ID reported for method batch ID by EMD per PCUL"|""
"21FLPDEM"|"E1-B-20-03"|"27.984049988"|"-82.67239"|"1558I"|"E1B2031238S"|"Sample"|"05/07/2020 12:38:00"|"AQUEOUS-Surface Water"|"Direct Grab"|"PINELLAS COUNTY ENVIRONMENTAL MANAGEMENT"|"0.2"|"m"|""|""|""|"7204460"|"Chlorophyll a- uncorrected"|"9.2"|""|"ug/L"|"0.5"|"0.5"|""|"Total"|"E54357"|"analytical batch ID reported for method batch ID by EMD per PCUL"|""
"21FLPDEM"|"E4-D-20-04"|"27.891179988"|"-82.62391"|"1558G"|"E4D2041139S"|"Sample"|"06/16/2020 11:39:00"|"AQUEOUS-Surface Water"|"Direct Grab"|"PINELLAS COUNTY ENVIRONMENTAL MANAGEMENT"|"0.2"|"m"|""|""|""|"7488769"|"Chlorophyll a- uncorrected"|"8"|""|"ug/L"|"0.5"|"0.5"|""|"Total"|"E54357"|""|""
"21FLPDEM"|"E1-B-20-03"|"27.984049988"|"-82.67239"|"1558I"|"E1B2031238S"|"Sample"|"05/07/2020 12:38:00"|"AQUEOUS-Surface Water"|"Direct Grab"|"PINELLAS COUNTY ENVIRONMENTAL MANAGEMENT"|"0.2"|"m"|""|""|""|"7206023"|"Chlorophyll a- corrected"|"8.8"|""|"ug/L"|"0.5"|"0.5"|""|"Total"|"E54357"|"analytical batch ID reported for method batch ID by EMD per PCUL"|""
"21FLPDEM"|"E4-C-20-03"|"27.897409988"|"-82.63447"|"1558G"|"E4C2031059S"|"Sample"|"05/05/2020 10:59:00"|"AQUEOUS-Surface Water"|"Direct Grab"|"PINELLAS COUNTY ENVIRONMENTAL MANAGEMENT"|"0.2"|"m"|""|""|""|"7206244"|"Chlorophyll a- uncorrected"|"17"|""|"ug/L"|"0.5"|"0.5"|""|"Total"|"E54357"|"analytical batch ID reported for method batch ID by EMD per PCUL"|""
"21FLPDEM"|"E1-C-20-04"|"28.028779988"|"-82.68749"|"1558IA"|"E1C2041152S"|"Sample"|"06/15/2020 11:52:00"|"AQUEOUS-Surface Water"|"Direct Grab"|"PINELLAS COUNTY ENVIRONMENTAL MANAGEMENT"|"0.2"|"m"|""|""|""|"7489886"|"Chlorophyll a- uncorrected"|"6.4"|""|"ug/L"|"0.5"|"0.5"|""|"Total"|"E54357"|""|""
"21FLPDEM"|"E4-C-20-03"|"27.897409988"|"-82.63447"|"1558G"|"E4C2031059S"|"Sample"|"05/05/2020 10:59:00"|"AQUEOUS-Surface Water"|"Direct Grab"|"PINELLAS COUNTY ENVIRONMENTAL MANAGEMENT"|"0.2"|"m"|""|""|""|"7205020"|"Chlorophyll a- corrected"|"16.3"|""|"ug/L"|"0.5"|"0.5"|""|"Total"|"E54357"|"analytical batch ID reported for method batch ID by EMD per PCUL"|""
"21FLPDEM"|"E1-C-20-04"|"28.028779988"|"-82.68749"|"1558IA"|"E1C2041152S"|"Sample"|"06/15/2020 11:52:00"|"AQUEOUS-Surface Water"|"Direct Grab"|"PINELLAS COUNTY ENVIRONMENTAL MANAGEMENT"|"0.2"|"m"|""|""|""|"7490484"|"Chlorophyll a- corrected"|"5.9"|""|"ug/L"|"0.5"|"0.5"|""|"Total"|"E54357"|""|""
"21FLPDEM"|"E1-C-20-03"|"27.993619988"|"-82.65997"|"1558I"|"E1C2031219S"|"Sample"|"05/07/2020 12:19:00"|"AQUEOUS-Surface Water"|"Direct Grab"|"PINELLAS COUNTY ENVIRONMENTAL MANAGEMENT"|"0.2"|"m"|""|""|""|"7205884"|"Chlorophyll a- corrected"|"7.2"|""|"ug/L"|"0.5"|"0.5"|""|"Total"|"E54357"|"analytical batch ID reported for method batch ID by EMD per PCUL"|""
"21FLPDEM"|"E1-C-20-03"|"27.993619988"|"-82.65997"|"1558I"|"E1C2031219S"|"Sample"|"05/07/2020 12:19:00"|"AQUEOUS-Surface Water"|"Direct Grab"|"PINELLAS COUNTY ENVIRONMENTAL MANAGEMENT"|"0.2"|"m"|""|""|""|"7205103"|"Chlorophyll a- uncorrected"|"7.4"|""|"ug/L"|"0.5"|"0.5"|""|"Total"|"E54357"|"analytical batch ID reported for method batch ID by EMD per PCUL"|""
"21FLPDEM"|"E3-C-20-03"|"27.930149988"|"-82.65414"|"1558H"|"E3C2031219S"|"Sample"|"05/05/2020 12:19:00"|"AQUEOUS-Surface Water"|"Direct Grab"|"PINELLAS COUNTY ENVIRONMENTAL MANAGEMENT"|"0.2"|"m"|""|""|""|"7204665"|"Chlorophyll a- uncorrected"|"7.8"|""|"ug/L"|"0.5"|"0.5"|""|"Total"|"E54357"|"analytical batch ID reported for method batch ID by EMD per PCUL"|""
"21FLPDEM"|"E3-C-20-03"|"27.930149988"|"-82.65414"|"1558H"|"E3C2031219S"|"Sample"|"05/05/2020 12:19:00"|"AQUEOUS-Surface Water"|"Direct Grab"|"PINELLAS COUNTY ENVIRONMENTAL MANAGEMENT"|"0.2"|"m"|""|""|""|"7206294"|"Chlorophyll a- corrected"|"7.7"|""|"ug/L"|"0.5"|"0.5"|""|"Total"|"E54357"|"analytical batch ID reported for method batch ID by EMD per PCUL"|""
"21FLPDEM"|"E2-C-20-03"|"27.957689988"|"-82.69111"|"1558H"|"E2C2030951S"|"Sample"|"05/07/2020 09:51:00"|"AQUEOUS-Surface Water"|"Direct Grab"|"PINELLAS COUNTY ENVIRONMENTAL MANAGEMENT"|"0.2"|"m"|""|""|""|"7204514"|"Chlorophyll a- corrected"|"35.6"|""|"ug/L"|"0.5"|"0.5"|""|"Total"|"E54357"|"analytical batch ID reported for method batch ID by EMD per PCUL"|""
"21FLPDEM"|"E2-C-20-03"|"27.957689988"|"-82.69111"|"1558H"|"E2C2030951S"|"Sample"|"05/07/2020 09:51:00"|"AQUEOUS-Surface Water"|"Direct Grab"|"PINELLAS COUNTY ENVIRONMENTAL MANAGEMENT"|"0.2"|"m"|""|""|""|"7205596"|"Chlorophyll a- uncorrected"|"36.6"|""|"ug/L"|"0.5"|"0.5"|""|"Total"|"E54357"|"analytical batch ID reported for method batch ID by EMD per PCUL"|""
"21FLPDEM"|"E5-C-20-03"|"27.860959988"|"-82.59481"|"1558F"|"E5C2030934S"|"Sample"|"05/21/2020 09:34:00"|"AQUEOUS-Surface Water"|"Direct Grab"|"PINELLAS COUNTY ENVIRONMENTAL MANAGEMENT"|"0.2"|"m"|""|""|""|"7204986"|"Chlorophyll a- corrected"|"5.1"|""|"ug/L"|"0.5"|"0.5"|""|"Total"|"E54357"|"analytical batch ID reported for method batch ID by EMD per PCUL"|""
"21FLPDEM"|"E5-C-20-03"|"27.860959988"|"-82.59481"|"1558F"|"E5C2030934S"|"Sample"|"05/21/2020 09:34:00"|"AQUEOUS-Surface Water"|"Direct Grab"|"PINELLAS COUNTY ENVIRONMENTAL MANAGEMENT"|"0.2"|"m"|""|""|""|"7204451"|"Chlorophyll a- uncorrected"|"5.4"|""|"ug/L"|"0.5"|"0.5"|""|"Total"|"E54357"|"analytical batch ID reported for method batch ID by EMD per PCUL"|""
"21FLPDEM"|"E1-D-20-04"|"28.031499988"|"-82.67138"|"1558IA"|"E1D2041127S"|"Sample"|"06/15/2020 11:27:00"|"AQUEOUS-Surface Water"|"Direct Grab"|"PINELLAS COUNTY ENVIRONMENTAL MANAGEMENT"|"0.2"|"m"|""|""|""|"7490145"|"Chlorophyll a- corrected"|"9.3"|""|"ug/L"|"0.5"|"0.5"|""|"Total"|"E54357"|""|""
"21FLPDEM"|"E1-D-20-04"|"28.031499988"|"-82.67138"|"1558IA"|"E1D2041127S"|"Sample"|"06/15/2020 11:27:00"|"AQUEOUS-Surface Water"|"Direct Grab"|"PINELLAS COUNTY ENVIRONMENTAL MANAGEMENT"|"0.2"|"m"|""|""|""|"7489920"|"Chlorophyll a- uncorrected"|"10"|""|"ug/L"|"0.5"|"0.5"|""|"Total"|"E54357"|""|""
"21FLPDEM"|"E3-D-20-03"|"27.917189988"|"-82.68049"|"1558H"|"E3D2031333S"|"Sample"|"05/05/2020 13:33:00"|"AQUEOUS-Surface Water"|"Direct Grab"|"PINELLAS COUNTY ENVIRONMENTAL MANAGEMENT"|"0.2"|"m"|""|""|""|"7204503"|"Chlorophyll a- corrected"|"2.5"|""|"ug/L"|"0.5"|"0.5"|""|"Total"|"E54357"|"analytical batch ID reported for method batch ID by EMD per PCUL"|""
"21FLPDEM"|"E3-D-20-03"|"27.917189988"|"-82.68049"|"1558H"|"E3D2031333S"|"Sample"|"05/05/2020 13:33:00"|"AQUEOUS-Surface Water"|"Direct Grab"|"PINELLAS COUNTY ENVIRONMENTAL MANAGEMENT"|"0.2"|"m"|""|""|""|"7204406"|"Chlorophyll a- uncorrected"|"2.4"|""|"ug/L"|"0.5"|"0.5"|""|"Total"|"E54357"|"analytical batch ID reported for method batch ID by EMD per PCUL"|""
"21FLPDEM"|"E3-A-20-04"|"27.903329988"|"-82.6469"|"1558H"|"E3A2041027S"|"Sample"|"06/16/2020 10:27:00"|"AQUEOUS-Surface Water"|"Direct Grab"|"PINELLAS COUNTY ENVIRONMENTAL MANAGEMENT"|"0.2"|"m"|""|""|""|"7489426"|"Chlorophyll a- uncorrected"|"12.2"|""|"ug/L"|"0.5"|"0.5"|""|"Total"|"E54357"|""|""
"21FLPDEM"|"E3-A-20-04"|"27.903329988"|"-82.6469"|"1558H"|"E3A2041027S"|"Sample"|"06/16/2020 10:27:00"|"AQUEOUS-Surface Water"|"Direct Grab"|"PINELLAS COUNTY ENVIRONMENTAL MANAGEMENT"|"0.2"|"m"|""|""|""|"7489434"|"Chlorophyll a- corrected"|"11.5"|""|"ug/L"|"0.5"|"0.5"|""|"Total"|"E54357"|""|""
"21FLPDEM"|"E2-C-20-04"|"27.937139988"|"-82.72495"|"1558H"|"E2C2040943S"|"Sample"|"06/15/2020 09:43:00"|"AQUEOUS-Surface Water"|"Direct Grab"|"PINELLAS COUNTY ENVIRONMENTAL MANAGEMENT"|"0.2"|"m"|""|""|""|"7489838"|"Chlorophyll a- corrected"|"5.8"|""|"ug/L"|"0.5"|"0.5"|""|"Total"|"E54357"|""|""
"21FLPDEM"|"E2-C-20-04"|"27.937139988"|"-82.72495"|"1558H"|"E2C2040943S"|"Sample"|"06/15/2020 09:43:00"|"AQUEOUS-Surface Water"|"Direct Grab"|"PINELLAS COUNTY ENVIRONMENTAL MANAGEMENT"|"0.2"|"m"|""|""|""|"7489850"|"Chlorophyll a- uncorrected"|"6.6"|""|"ug/L"|"0.5"|"0.5"|""|"Total"|"E54357"|""|""
"21FLPDEM"|"E1-A-20-04"|"27.993379988"|"-82.67934"|"1558I"|"E1A2041218S"|"Sample"|"06/15/2020 12:18:00"|"AQUEOUS-Surface Water"|"Direct Grab"|"PINELLAS COUNTY ENVIRONMENTAL MANAGEMENT"|"0.2"|"m"|""|""|""|"7490343"|"Chlorophyll a- uncorrected"|"5.2"|""|"ug/L"|"0.5"|"0.5"|""|"Total"|"E54357"|""|""
"21FLPDEM"|"E1-A-20-04"|"27.993379988"|"-82.67934"|"1558I"|"E1A2041218S"|"Sample"|"06/15/2020 12:18:00"|"AQUEOUS-Surface Water"|"Direct Grab"|"PINELLAS COUNTY ENVIRONMENTAL MANAGEMENT"|"0.2"|"m"|""|""|""|"7490350"|"Chlorophyll a- corrected"|"4.7"|""|"ug/L"|"0.5"|"0.5"|""|"Total"|"E54357"|""|""
"21FLPDEM"|"E5-B-20-04"|"27.865259988"|"-82.59406"|"1558F"|"E5B2041003S"|"Sample"|"06/24/2020 10:03:00"|"AQUEOUS-Surface Water"|"Direct Grab"|"PINELLAS COUNTY ENVIRONMENTAL MANAGEMENT"|"0.2"|"m"|""|""|""|"7490192"|"Chlorophyll a- corrected"|"3.5"|""|"ug/L"|"0.5"|"0.5"|""|"Total"|"E54357"|""|""
"21FLPDEM"|"E5-B-20-04"|"27.865259988"|"-82.59406"|"1558F"|"E5B2041003S"|"Sample"|"06/24/2020 10:03:00"|"AQUEOUS-Surface Water"|"Direct Grab"|"PINELLAS COUNTY ENVIRONMENTAL MANAGEMENT"|"0.2"|"m"|""|""|""|"7490464"|"Chlorophyll a- uncorrected"|"3.9"|""|"ug/L"|"0.5"|"0.5"|""|"Total"|"E54357"|""|""
"21FLPDEM"|"E5-A-20-03"|"27.845769988"|"-82.59349"|"1558F"|"E5A2031038S"|"Sample"|"05/21/2020 10:38:00"|"AQUEOUS-Surface Water"|"Direct Grab"|"PINELLAS COUNTY ENVIRONMENTAL MANAGEMENT"|"0.2"|"m"|""|""|""|"7205685"|"Chlorophyll a- uncorrected"|"3.8"|""|"ug/L"|"0.5"|"0.5"|""|"Total"|"E54357"|"analytical batch ID reported for method batch ID by EMD per PCUL"|""
"21FLPDEM"|"E5-A-20-03"|"27.845769988"|"-82.59349"|"1558F"|"E5A2031038S"|"Sample"|"05/21/2020 10:38:00"|"AQUEOUS-Surface Water"|"Direct Grab"|"PINELLAS COUNTY ENVIRONMENTAL MANAGEMENT"|"0.2"|"m"|""|""|""|"7206315"|"Chlorophyll a- corrected"|"3.3"|""|"ug/L"|"0.5"|"0.5"|""|"Total"|"E54357"|"analytical batch ID reported for method batch ID by EMD per PCUL"|""
"21FLPDEM"|"E1-A-20-03"|"27.967969988"|"-82.68131"|"1558I"|"E1A2031255S"|"Sample"|"05/07/2020 12:55:00"|"AQUEOUS-Surface Water"|"Direct Grab"|"PINELLAS COUNTY ENVIRONMENTAL MANAGEMENT"|"0.2"|"m"|""|""|""|"7204829"|"Chlorophyll a- corrected"|"13.2"|""|"ug/L"|"0.5"|"0.5"|""|"Total"|"E54357"|"analytical batch ID reported for method batch ID by EMD per PCUL"|""
"21FLPDEM"|"E5-B-20-03"|"27.850579988"|"-82.58849"|"1558F"|"E5B2031020S"|"Sample"|"05/21/2020 10:20:00"|"AQUEOUS-Surface Water"|"Direct Grab"|"PINELLAS COUNTY ENVIRONMENTAL MANAGEMENT"|"0.2"|"m"|""|""|""|"7205231"|"Chlorophyll a- uncorrected"|"3.3"|""|"ug/L"|"0.5"|"0.5"|""|"Total"|"E54357"|"analytical batch ID reported for method batch ID by EMD per PCUL"|""
"21FLPDEM"|"E5-B-20-03"|"27.850579988"|"-82.58849"|"1558F"|"E5B2031020S"|"Sample"|"05/21/2020 10:20:00"|"AQUEOUS-Surface Water"|"Direct Grab"|"PINELLAS COUNTY ENVIRONMENTAL MANAGEMENT"|"0.2"|"m"|""|""|""|"7205798"|"Chlorophyll a- corrected"|"3"|""|"ug/L"|"0.5"|"0.5"|""|"Total"|"E54357"|"analytical batch ID reported for method batch ID by EMD per PCUL"|""
"21FLPDEM"|"E1-A-20-03"|"27.967969988"|"-82.68131"|"1558I"|"E1A2031255S"|"Sample"|"05/07/2020 12:55:00"|"AQUEOUS-Surface Water"|"Direct Grab"|"PINELLAS COUNTY ENVIRONMENTAL MANAGEMENT"|"0.2"|"m"|""|""|""|"7206098"|"Chlorophyll a- uncorrected"|"13.2"|""|"ug/L"|"0.5"|"0.5"|""|"Total"|"E54357"|"analytical batch ID reported for method batch ID by EMD per PCUL"|""
"21FLPDEM"|"E5-D-20-03"|"27.846409988"|"-82.57565"|"1558F"|"E5D2031000S"|"Sample"|"05/21/2020 10:00:00"|"AQUEOUS-Surface Water"|"Direct Grab"|"PINELLAS COUNTY ENVIRONMENTAL MANAGEMENT"|"0.2"|"m"|""|""|""|"7206312"|"Chlorophyll a- corrected"|"4.3"|""|"ug/L"|"0.5"|"0.5"|""|"Total"|"E54357"|"analytical batch ID reported for method batch ID by EMD per PCUL"|""
"21FLPDEM"|"E5-D-20-03"|"27.846409988"|"-82.57565"|"1558F"|"E5D2031000S"|"Sample"|"05/21/2020 10:00:00"|"AQUEOUS-Surface Water"|"Direct Grab"|"PINELLAS COUNTY ENVIRONMENTAL MANAGEMENT"|"0.2"|"m"|""|""|""|"7204747"|"Chlorophyll a- uncorrected"|"4.6"|""|"ug/L"|"0.5"|"0.5"|""|"Total"|"E54357"|"analytical batch ID reported for method batch ID by EMD per PCUL"|""
"21FLPDEM"|"E3-D-20-04"|"27.943829988"|"-82.66969"|"1558H"|"E3D2040907S"|"Sample"|"06/16/2020 09:07:00"|"AQUEOUS-Surface Water"|"Direct Grab"|"PINELLAS COUNTY ENVIRONMENTAL MANAGEMENT"|"0.2"|"m"|""|""|""|"7489229"|"Chlorophyll a- uncorrected"|"10.8"|""|"ug/L"|"0.5"|"0.5"|""|"Total"|"E54357"|""|""
"21FLPDEM"|"E3-C-20-04"|"27.912019988"|"-82.64782"|"1558H"|"E3C2041009S"|"Sample"|"06/16/2020 10:09:00"|"AQUEOUS-Surface Water"|"Direct Grab"|"PINELLAS COUNTY ENVIRONMENTAL MANAGEMENT"|"0.2"|"m"|""|""|""|"7490819"|"Chlorophyll a- uncorrected"|"8.4"|""|"ug/L"|"0.5"|"0.5"|""|"Total"|"E54357"|""|""
"21FLPDEM"|"E3-C-20-04"|"27.912019988"|"-82.64782"|"1558H"|"E3C2041009S"|"Sample"|"06/16/2020 10:09:00"|"AQUEOUS-Surface Water"|"Direct Grab"|"PINELLAS COUNTY ENVIRONMENTAL MANAGEMENT"|"0.2"|"m"|""|""|""|"7489939"|"Chlorophyll a- corrected"|"7.7"|""|"ug/L"|"0.5"|"0.5"|""|"Total"|"E54357"|""|""
"21FLPDEM"|"E3-D-20-04"|"27.943829988"|"-82.66969"|"1558H"|"E3D2040907S"|"Sample"|"06/16/2020 09:07:00"|"AQUEOUS-Surface Water"|"Direct Grab"|"PINELLAS COUNTY ENVIRONMENTAL MANAGEMENT"|"0.2"|"m"|""|""|""|"7488985"|"Chlorophyll a- corrected"|"9.9"|""|"ug/L"|"0.5"|"0.5"|""|"Total"|"E54357"|""|""
"21FLPDEM"|"E5-D-20-04"|"27.856649988"|"-82.5908"|"1558F"|"E5D2041048S"|"Sample"|"06/24/2020 10:48:00"|"AQUEOUS-Surface Water"|"Direct Grab"|"PINELLAS COUNTY ENVIRONMENTAL MANAGEMENT"|"0.2"|"m"|""|""|""|"7489273"|"Chlorophyll a- corrected"|"6.8"|""|"ug/L"|"0.5"|"0.5"|""|"Total"|"E54357"|""|""
"21FLPDEM"|"E5-D-20-04"|"27.856649988"|"-82.5908"|"1558F"|"E5D2041048S"|"Sample"|"06/24/2020 10:48:00"|"AQUEOUS-Surface Water"|"Direct Grab"|"PINELLAS COUNTY ENVIRONMENTAL MANAGEMENT"|"0.2"|"m"|""|""|""|"7490256"|"Chlorophyll a- uncorrected"|"7.1"|""|"ug/L"|"0.5"|"0.5"|""|"Total"|"E54357"|""|""
"21FLPDEM"|"E2-A-20-03"|"27.959769988"|"-82.68837"|"1558H"|"E2A2031014S"|"Sample"|"05/07/2020 10:14:00"|"AQUEOUS-Surface Water"|"Direct Grab"|"PINELLAS COUNTY ENVIRONMENTAL MANAGEMENT"|"0.2"|"m"|""|""|""|"7204749"|"Chlorophyll a- corrected"|"37.9"|""|"ug/L"|"0.5"|"0.5"|""|"Total"|"E54357"|"analytical batch ID reported for method batch ID by EMD per PCUL"|""
"21FLPDEM"|"E2-A-20-03"|"27.959769988"|"-82.68837"|"1558H"|"E2A2031014S"|"Sample"|"05/07/2020 10:14:00"|"AQUEOUS-Surface Water"|"Direct Grab"|"PINELLAS COUNTY ENVIRONMENTAL MANAGEMENT"|"0.2"|"m"|""|""|""|"7206013"|"Chlorophyll a- uncorrected"|"39"|""|"ug/L"|"0.5"|"0.5"|""|"Total"|"E54357"|"analytical batch ID reported for method batch ID by EMD per PCUL"|""
"21FLPDEM"|"E3-A-20-03"|"27.911599988"|"-82.66049"|"1558H"|"E3A2031306S"|"Sample"|"05/05/2020 13:06:00"|"AQUEOUS-Surface Water"|"Direct Grab"|"PINELLAS COUNTY ENVIRONMENTAL MANAGEMENT"|"0.2"|"m"|""|""|""|"7205609"|"Chlorophyll a- uncorrected"|"4.8"|""|"ug/L"|"0.5"|"0.5"|""|"Total"|"E54357"|"analytical batch ID reported for method batch ID by EMD per PCUL"|""
"21FLPDEM"|"E3-A-20-03"|"27.911599988"|"-82.66049"|"1558H"|"E3A2031306S"|"Sample"|"05/05/2020 13:06:00"|"AQUEOUS-Surface Water"|"Direct Grab"|"PINELLAS COUNTY ENVIRONMENTAL MANAGEMENT"|"0.2"|"m"|""|""|""|"7205772"|"Chlorophyll a- corrected"|"4.5"|""|"ug/L"|"0.5"|"0.5"|""|"Total"|"E54357"|"analytical batch ID reported for method batch ID by EMD per PCUL"|""
"21FLPDEM"|"E4-A-20-03"|"27.890649988"|"-82.59344"|"1558G"|"E4A2030956S"|"Sample"|"05/05/2020 09:56:00"|"AQUEOUS-Surface Water"|"Direct Grab"|"PINELLAS COUNTY ENVIRONMENTAL MANAGEMENT"|"0.2"|"m"|""|""|""|"7204596"|"Chlorophyll a- corrected"|"3"|""|"ug/L"|"0.5"|"0.5"|""|"Total"|"E54357"|"analytical batch ID reported for method batch ID by EMD per PCUL"|""
"21FLPDEM"|"E4-A-20-03"|"27.890649988"|"-82.59344"|"1558G"|"E4A2030956S"|"Sample"|"05/05/2020 09:56:00"|"AQUEOUS-Surface Water"|"Direct Grab"|"PINELLAS COUNTY ENVIRONMENTAL MANAGEMENT"|"0.2"|"m"|""|""|""|"7205283"|"Chlorophyll a- uncorrected"|"3.2"|""|"ug/L"|"0.5"|"0.5"|""|"Total"|"E54357"|"analytical batch ID reported for method batch ID by EMD per PCUL"|""
